user,date,channel,ts,text,thread_ts,reply_count,reaction_name,reaction_count
utkarsh.srivastava,2026-03-11,#general,1773211200.152418,"Taking a short break, back in 30",,0,,0
utkarsh.srivastava,2026-03-12,#promobi---pii/phi-detection,1773292860.346209,PR is up for review,,0,,0
utkarsh.srivastava,2026-03-12,#promobi---pii/phi-detection,1773317280.745875,Fixed the CORS issue on the API gateway,,0,,0
utkarsh.srivastava,2026-03-12,#promobi---pii/phi-detection,1773300900.364200,EOD update: completed documentation tasks,,0,,0
utkarsh.srivastava,2026-03-12,#promobi---pii/phi-detection,1773288660.178310,Let's sync on the deployment pipeline,,0,,0
utkarsh.srivastava,2026-03-12,#promobi---pii/phi-detection,1773300900.792988,,,0,,0
utkarsh.srivastava,2026-03-12,#general,1773287400.536128,Staying late tonight to wrap up Promobi - PII/PHI Detection deliverable,,0,,0
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773378240.944224,Heads up — CI pipeline is broken on main,,0,100,4
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773384600.920553,Design mockups are ready for review,,0,,0
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773398220.998245,"Reviewed the PR, left a few comments",1773398220.998245,3,eyes,2
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773375840.472147,Standup update: working on development today,,0,,0
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773400320.215734,"Updated the test suite, all green now",,0,,0
utkarsh.srivastava,2026-03-13,#promobi---pii/phi-detection,1773398160.209856,Let's sync on the deployment pipeline,,0,,0
utkarsh.srivastava,2026-03-13,#general,1773378240.486587,"Working from home today, reachable on Slack",,0,,0
utkarsh.srivastava,2026-03-16,#promobi---pii/phi-detection,1773643860.974754,Let's sync on the deployment pipeline,1773643860.974754,2,,0
utkarsh.srivastava,2026-03-16,#promobi---pii/phi-detection,1773656700.855962,Anyone seen this error before? Getting a 502 on staging,,0,,0
utkarsh.srivastava,2026-03-17,#promobi---pii/phi-detection,1773736980.512251,Running into a weird bug with the date parser,,0,raised_hands,4
utkarsh.srivastava,2026-03-17,#promobi---pii/phi-detection,1773748020.486799,"Refactored the middleware layer, much cleaner now",1773748020.486799,2,,0
utkarsh.srivastava,2026-03-17,#promobi---pii/phi-detection,1773732780.808241,Heads up — CI pipeline is broken on main,,0,100,4
utkarsh.srivastava,2026-03-17,#promobi---pii/phi-detection,1773748380.635502,"Refactored the middleware layer, much cleaner now",,0,,0
utkarsh.srivastava,2026-03-18,#general,1773831780.512867,"Working from home today, reachable on Slack",,0,,0
utkarsh.srivastava,2026-03-18,#general,1773818400.950479,"WFH today, might take half day",,0,,0
utkarsh.srivastava,2026-03-20,#promobi---pii/phi-detection,1774000860.114197,"Updated the test suite, all green now",,0,,0
utkarsh.srivastava,2026-03-20,#promobi---pii/phi-detection,1773992160.125989,Quick question about the auth flow,1773992160.125989,1,,0
utkarsh.srivastava,2026-03-20,#promobi---pii/phi-detection,1774004640.140450,Standup update: working on code review today,,0,,0
utkarsh.srivastava,2026-03-20,#promobi---pii/phi-detection,1773985800.386485,Heads up — CI pipeline is broken on main,,0,,0
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774264080.605284,"The build is passing now, was a flaky test",,0,eyes,2
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774256460.160228,Fixed the CORS issue on the API gateway,,0,,0
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774251960.464310,"Updated the test suite, all green now",,0,,0
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774260180.545408,"Pushed the fix to staging, can someone verify?",,0,,0
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774260600.832205,"Refactored the middleware layer, much cleaner now",,0,,0
utkarsh.srivastava,2026-03-23,#promobi---pii/phi-detection,1774264860.406933,"Updated the test suite, all green now",1774264860.406933,1,raised_hands,2
utkarsh.srivastava,2026-03-23,#general,1774238100.350466,Happy Friday everyone 🎉,1774238100.350466,3,fire,3
utkarsh.srivastava,2026-03-24,#promobi---pii/phi-detection,1774334160.192265,"Blocked on the API response format, need input",,0,fire,4
utkarsh.srivastava,2026-03-24,#promobi---pii/phi-detection,1774324200.348608,"The build is passing now, was a flaky test",,0,pray,3
utkarsh.srivastava,2026-03-24,#promobi---pii/phi-detection,1774341900.893987,"Updated the test suite, all green now",1774341900.893987,3,rocket,1
utkarsh.srivastava,2026-03-24,#promobi---pii/phi-detection,1774330500.593481,"Updated the test suite, all green now",1774330500.593481,3,,0
utkarsh.srivastava,2026-03-25,#promobi---pii/phi-detection,1774428060.208164,Running into a weird bug with the date parser,,0,,0
utkarsh.srivastava,2026-03-25,#promobi---pii/phi-detection,1774420200.202695,Running into a weird bug with the date parser,,0,,0
utkarsh.srivastava,2026-03-25,#general,1774416060.367577,"Working from home today, reachable on Slack",,0,raised_hands,2
utkarsh.srivastava,2026-03-26,#promobi---pii/phi-detection,1774498560.632441,Updated the README with setup instructions,,0,,0
utkarsh.srivastava,2026-03-26,#promobi---pii/phi-detection,1774511820.827912,Updated the README with setup instructions,,0,,0
utkarsh.srivastava,2026-03-26,#promobi---pii/phi-detection,1774507500.471412,Anyone seen this error before? Getting a 502 on staging,,0,,0
utkarsh.srivastava,2026-03-26,#promobi---pii/phi-detection,1774513440.262276,"Client demo went well, few follow-ups noted",1774513440.262276,5,,0
utkarsh.srivastava,2026-03-26,#promobi---pii/phi-detection,1774506060.875407,"Client demo went well, few follow-ups noted",,0,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774591860.540298,Quick question about the auth flow,1774591860.540298,1,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774591260.688324,"Reviewed the PR, left a few comments",1774591260.688324,2,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774597080.327491,"Updated the test suite, all green now",,0,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774595760.509387,Let's sync on the deployment pipeline,,0,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774589940.825638,,,0,,0
utkarsh.srivastava,2026-03-27,#promobi---pii/phi-detection,1774586580.555945,"Reviewed the PR, left a few comments",,0,rocket,2
utkarsh.srivastava,2026-03-30,#promobi---pii/phi-detection,1774865760.809313,"Finished the migration script, testing locally",,0,,0
utkarsh.srivastava,2026-03-30,#promobi---pii/phi-detection,1774868940.448202,Quick question about the auth flow,,0,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774935780.995400,Pair programming session at 3pm anyone?,,0,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774944780.277302,"Refactored the middleware layer, much cleaner now",,0,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774945020.740420,"Pushed the fix to staging, can someone verify?",,0,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774934160.955917,Quick question about the auth flow,1774934160.955917,1,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774950900.750520,EOD update: completed code review tasks,,0,,0
utkarsh.srivastava,2026-03-31,#promobi---pii/phi-detection,1774942080.184655,Quick question about the auth flow,,0,,0
ajitem.sahasrabuddhe,2026-03-02,#peak-xv---main,1772438700.706621,"Reviewed the PR, left a few comments",1772438700.706621,2,pray,1
ajitem.sahasrabuddhe,2026-03-02,#peak-xv---main,1772449320.238287,"Finished the migration script, testing locally",,0,,0
ajitem.sahasrabuddhe,2026-03-02,#peak-xv---main,1772421420.889624,Pair programming session at 3pm anyone?,,0,,0
ajitem.sahasrabuddhe,2026-03-02,#peak-xv---main,1772434500.869310,Let's sync on the deployment pipeline,,0,,0
ajitem.sahasrabuddhe,2026-03-02,#general,1772444820.430968,Thanks santosh.mudavat for the extra effort on Peak XV - Main over the weekend,1772444820.430968,2,,0
ajitem.sahasrabuddhe,2026-03-04,#general,1772614500.430887,Sprint retro notes are in Confluence,1772614500.430887,4,,0
ajitem.sahasrabuddhe,2026-03-05,#peak-xv---main,1772700960.643266,Updated the README with setup instructions,,0,,0
ajitem.sahasrabuddhe,2026-03-05,#peak-xv---main,1772709540.992810,EOD update: completed design tasks,,0,,0
ajitem.sahasrabuddhe,2026-03-05,#peak-xv---main,1772698680.485756,"Refactored the middleware layer, much cleaner now",1772698680.485756,5,,0
ajitem.sahasrabuddhe,2026-03-06,#peak-xv---main,1772790420.524663,Design mockups are ready for review,1772790420.524663,3,,0
ajitem.sahasrabuddhe,2026-03-06,#peak-xv---main,1772784180.619775,"Pushed the fix to staging, can someone verify?",,0,,0
ajitem.sahasrabuddhe,2026-03-09,#peak-xv---main,1773044280.796941,Fixed the CORS issue on the API gateway,,0,,0
ajitem.sahasrabuddhe,2026-03-09,#peak-xv---main,1773029520.773997,,,0,,0
ajitem.sahasrabuddhe,2026-03-09,#peak-xv---main,1773028980.664372,Deployed to production,,0,,0
ajitem.sahasrabuddhe,2026-03-10,#peak-xv---main,1773133980.354630,"Blocked on the API response format, need input",,0,,0
ajitem.sahasrabuddhe,2026-03-10,#peak-xv---main,1773123600.926574,Heads up — CI pipeline is broken on main,,0,,0
ajitem.sahasrabuddhe,2026-03-10,#peak-xv---main,1773135540.936596,Pair programming session at 3pm anyone?,,0,,0
ajitem.sahasrabuddhe,2026-03-10,#peak-xv---main,1773132600.637496,Deployed to production,1773132600.637496,2,,0
ajitem.sahasrabuddhe,2026-03-10,#peak-xv---main,1773134400.697517,Anyone seen this error before? Getting a 502 on staging,1773134400.697517,5,,0
ajitem.sahasrabuddhe,2026-03-11,#peak-xv---main,1773198000.130104,,,0,,0
ajitem.sahasrabuddhe,2026-03-11,#peak-xv---main,1773208260.911412,Anyone seen this error before? Getting a 502 on staging,,0,,0
ajitem.sahasrabuddhe,2026-03-11,#peak-xv---main,1773202500.628931,Pair programming session at 3pm anyone?,,0,,0
ajitem.sahasrabuddhe,2026-03-11,#peak-xv---main,1773224760.435952,Deployed to production,,0,,0
ajitem.sahasrabuddhe,2026-03-12,#peak-xv---main,1773311340.478511,Pair programming session at 3pm anyone?,,0,,0
ajitem.sahasrabuddhe,2026-03-12,#peak-xv---main,1773301080.518202,"Reviewed the PR, left a few comments",,0,,0
ajitem.sahasrabuddhe,2026-03-12,#peak-xv---main,1773301620.969966,Deployed to production,1773301620.969966,4,,0
ajitem.sahasrabuddhe,2026-03-12,#general,1773291060.593776,Sent the invoice to the client,,0,,0
ajitem.sahasrabuddhe,2026-03-12,#peak-xv---main,1773293280.529188,"on leave next Monday, already informed Anand",,0,,0
ajitem.sahasrabuddhe,2026-03-13,#peak-xv---main,1773383880.141294,Pair programming session at 3pm anyone?,1773383880.141294,3,raised_hands,3
ajitem.sahasrabuddhe,2026-03-13,#peak-xv---main,1773387660.126554,Merged the feature branch into develop,,0,,0
ajitem.sahasrabuddhe,2026-03-14,#general,1773485280.854927,Fixing a critical bug On Peak XV - Main this morning,1773485280.854927,3,,0
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773664080.507148,,,0,,0
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773640440.426419,,1773640440.426419,2,,0
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773637200.702491,"Updated the test suite, all green now",,0,thumbsup,3
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773638820.775555,EOD update: completed meeting tasks,,0,100,3
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773643980.987308,Anyone seen this error before? Getting a 502 on staging,,0,,0
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773640980.970121,PR is up for review,,0,,0
ajitem.sahasrabuddhe,2026-03-16,#peak-xv---main,1773652320.143710,"Finished the migration script, testing locally",1773652320.143710,5,,0
ajitem.sahasrabuddhe,2026-03-17,#peak-xv---main,1773720960.587588,"Pushed the fix to staging, can someone verify?",,0,,0
ajitem.sahasrabuddhe,2026-03-18,#peak-xv---main,1773811140.438932,"Pushed the fix to staging, can someone verify?",1773811140.438932,2,,0
ajitem.sahasrabuddhe,2026-03-18,#peak-xv---main,1773837420.756189,"Pushed the fix to staging, can someone verify?",,0,,0
ajitem.sahasrabuddhe,2026-03-18,#peak-xv---main,1773813660.160924,"Pushed the fix to staging, can someone verify?",,0,,0
ajitem.sahasrabuddhe,2026-03-18,#peak-xv---main,1773809760.885571,"Pushed the fix to staging, can someone verify?",,0,,0
ajitem.sahasrabuddhe,2026-03-18,#peak-xv---main,1773803760.150738,"Reviewed the PR, left a few comments",,0,,0
ajitem.sahasrabuddhe,2026-03-20,#peak-xv---main,1774000440.802479,Anyone seen this error before? Getting a 502 on staging,1774000440.802479,3,,0
ajitem.sahasrabuddhe,2026-03-20,#peak-xv---main,1774002660.530960,,1774002660.530960,1,,0
ajitem.sahasrabuddhe,2026-03-20,#peak-xv---main,1774009080.515116,Design mockups are ready for review,1774009080.515116,3,,0
ajitem.sahasrabuddhe,2026-03-20,#peak-xv---main,1773976500.169551,"Pushed the fix to staging, can someone verify?",1773976500.169551,4,,0
ajitem.sahasrabuddhe,2026-03-23,#peak-xv---main,1774255020.861407,Fixed the CORS issue on the API gateway,,0,,0
ajitem.sahasrabuddhe,2026-03-23,#peak-xv---main,1774246260.830721,Anyone seen this error before? Getting a 502 on staging,,0,,0
ajitem.sahasrabuddhe,2026-03-23,#peak-xv---main,1774260480.290348,Updated the README with setup instructions,,0,,0
ajitem.sahasrabuddhe,2026-03-23,#peak-xv---main,1774255740.202677,Updated the README with setup instructions,1774255740.202677,2,fire,2
ajitem.sahasrabuddhe,2026-03-23,#peak-xv---main,1774248480.905798,Deployed to production,1774248480.905798,3,,0
ajitem.sahasrabuddhe,2026-03-23,#general,1774248240.923571,Happy Friday everyone 🎉,,0,,0
ajitem.sahasrabuddhe,2026-03-24,#peak-xv---main,1774347960.171306,,,0,,0
ajitem.sahasrabuddhe,2026-03-25,#peak-xv---main,1774421340.273738,"Reviewed the PR, left a few comments",,0,,0
ajitem.sahasrabuddhe,2026-03-25,#peak-xv---main,1774436460.154235,PR is up for review,,0,,0
ajitem.sahasrabuddhe,2026-03-25,#peak-xv---main,1774424040.241480,"Finished the migration script, testing locally",,0,100,1
ajitem.sahasrabuddhe,2026-03-26,#peak-xv---main,1774508520.114987,PR is up for review,1774508520.114987,2,,0
ajitem.sahasrabuddhe,2026-03-27,#peak-xv---main,1774610460.616812,Fixed the CORS issue on the API gateway,,0,,0
ajitem.sahasrabuddhe,2026-03-27,#peak-xv---main,1774607760.594159,Deployed to production,,0,,0
ajitem.sahasrabuddhe,2026-03-27,#peak-xv---main,1774608480.304814,Anyone seen this error before? Getting a 502 on staging,,0,,0
ajitem.sahasrabuddhe,2026-03-27,#peak-xv---main,1774614540.377500,Design mockups are ready for review,1774614540.377500,4,,0
ajitem.sahasrabuddhe,2026-03-27,#peak-xv---main,1774595220.103976,Pair programming session at 3pm anyone?,,0,,0
ajitem.sahasrabuddhe,2026-03-30,#peak-xv---main,1774860720.976235,Running into a weird bug with the date parser,1774860720.976235,3,eyes,3
ajitem.sahasrabuddhe,2026-03-30,#peak-xv---main,1774853940.366170,"Blocked on the API response format, need input",,0,,0
ajitem.sahasrabuddhe,2026-03-30,#peak-xv---main,1774854720.516647,"Pushed the fix to staging, can someone verify?",,0,rocket,4
